2019-04-01,40.64
2019-04-02,26.46
2019-04-03,36.55
2019-04-04,36.55
2019-04-05,36.55
2019-04-06,30.77
2019-04-07,30.6
2019-04-08,30.6
2019-04-09,30.1
2019-04-10,42.54
2019-04-11,58.13
2019-04-12,58.13
2019-04-13,74.3
2019-04-14,82.54
2019-04-15,82.54
2019-04-22,82.56
2019-04-24,82.56
2019-04-25,86.18
2019-04-26,86.18
2019-04-27,86.18
2019-04-27,86.18
2019-04-28,86.18
2019-04-29,86.18
2019-04-30,86.18
2019-05-01,86.18
2019-05-02,83.86
2019-05-03,83.86
2019-05-04,73.23
2019-05-04,73.23
